iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests
ITA,Italy,2020-01-27,0,0,0,0,0,0,0,0,
ITA,Italy,2020-01-28,0,0,0,0,0,0,0,0,
ITA,Italy,2020-01-29,0,0,0,0,0,0,0,0,
ITA,Italy,2020-01-30,0,0,0,0,0,0,0,0,
ITA,Italy,2020-01-31,3,3,0,0,0.05,0.05,0,0,
ITA,Italy,2020-02-01,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-02,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-03,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-04,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-05,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-06,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-07,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-08,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-09,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-10,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-11,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-12,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-13,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-14,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-15,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-16,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-17,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-18,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-19,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-20,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-21,3,0,0,0,0.05,0,0,0,
ITA,Italy,2020-02-22,17,14,0,0,0.281,0.232,0,0,
ITA,Italy,2020-02-23,79,62,2,2,1.307,1.025,0.033,0.033,
ITA,Italy,2020-02-24,132,53,2,0,2.183,0.877,0.033,0,4324
ITA,Italy,2020-02-25,229,97,6,4,3.788,1.604,0.099,0.066,8623
ITA,Italy,2020-02-26,322,93,11,5,5.326,1.538,0.182,0.083,9587
ITA,Italy,2020-02-27,400,78,12,1,6.616,1.29,0.198,0.017,12014
ITA,Italy,2020-02-28,650,250,17,5,10.751,4.135,0.281,0.083,15695
ITA,Italy,2020-02-29,888,238,21,4,14.687,3.936,0.347,0.066,18661
ITA,Italy,2020-03-01,1128,240,29,8,18.656,3.969,0.48,0.132,21127
ITA,Italy,2020-03-02,1689,561,35,6,27.935,9.279,0.579,0.099,23345
ITA,Italy,2020-03-03,2036,347,52,17,33.674,5.739,0.86,0.281,25856
ITA,Italy,2020-03-04,2502,466,80,28,41.381,7.707,1.323,0.463,29837
ITA,Italy,2020-03-05,3089,587,107,27,51.09,9.709,1.77,0.447,32362
ITA,Italy,2020-03-06,3858,769,148,41,63.809,12.719,2.448,0.678,36359
ITA,Italy,2020-03-07,4636,778,197,49,76.676,12.868,3.258,0.81,42062
ITA,Italy,2020-03-08,5883,1247,233,36,97.301,20.625,3.854,0.595,49937
ITA,Italy,2020-03-09,7375,1492,366,133,121.978,24.677,6.053,2.2,53826
ITA,Italy,2020-03-10,9172,1797,464,98,151.699,29.721,7.674,1.621,60761
ITA,Italy,2020-03-11,10149,977,631,167,167.858,16.159,10.436,2.762,73154
ITA,Italy,2020-03-12,12462,2313,827,196,206.114,38.256,13.678,3.242,86011
ITA,Italy,2020-03-13,15113,2651,1016,189,249.959,43.846,16.804,3.126,97488
ITA,Italy,2020-03-14,17660,2547,1268,252,292.085,42.126,20.972,4.168,109170
ITA,Italy,2020-03-15,21157,3497,1441,173,349.923,57.838,23.833,2.861,124899
ITA,Italy,2020-03-16,23980,2823,1811,370,396.614,46.691,29.953,6.12,137962
ITA,Italy,2020-03-17,27980,4000,2158,347,462.771,66.157,35.692,5.739,148657
ITA,Italy,2020-03-18,31506,3526,2505,347,521.089,58.318,41.431,5.739,165541
ITA,Italy,2020-03-19,35713,4207,2978,473,590.67,69.581,49.254,7.823,182777
ITA,Italy,2020-03-20,41035,5322,3407,429,678.693,88.022,56.35,7.095,206886
ITA,Italy,2020-03-21,47021,5986,4032,625,777.697,99.005,66.687,10.337,233222
ITA,Italy,2020-03-22,53578,6557,4827,795,886.146,108.449,79.835,13.149,258402
ITA,Italy,2020-03-23,59138,5560,5476,649,978.105,91.959,90.57,10.734,275468
ITA,Italy,2020-03-24,63927,4789,6077,601,1057.312,79.207,100.51,9.94,296964
ITA,Italy,2020-03-25,69176,5249,6820,743,1144.127,86.815,112.798,12.289,324445
ITA,Italy,2020-03-26,74386,5210,7505,685,1230.297,86.17,124.128,11.329,361060
ITA,Italy,2020-03-27,80539,6153,8165,660,1332.064,101.767,135.044,10.916,394079
ITA,Italy,2020-03-28,86498,5959,9136,971,1430.622,98.558,151.104,16.06,429526
ITA,Italy,2020-03-29,92472,5974,10023,887,1529.428,98.806,165.774,14.67,454030
ITA,Italy,2020-03-30,97689,5217,10781,758,1615.714,86.286,178.311,12.537,477359
ITA,Italy,2020-03-31,101739,4050,11591,810,1682.698,66.984,191.708,13.397,506968
ITA,Italy,2020-04-01,105792,4053,12430,839,1749.732,67.034,205.584,13.877,541423
ITA,Italy,2020-04-02,110574,4782,13157,727,1828.823,79.091,217.608,12.024,581232
ITA,Italy,2020-04-03,115242,4668,13917,760,1906.029,77.206,230.178,12.57,619849
ITA,Italy,2020-04-04,119827,4585,14681,764,1981.862,75.833,242.814,12.636,657224
ITA,Italy,2020-04-05,124632,4805,15362,681,2061.334,79.472,254.078,11.263,691461
ITA,Italy,2020-04-06,128948,4316,15889,527,2132.718,71.384,262.794,8.716,721732
ITA,Italy,2020-04-07,132547,3599,16525,636,2192.243,59.525,273.313,10.519,755445
ITA,Italy,2020-04-08,135586,3039,17129,604,2242.506,50.263,283.303,9.99,807125
ITA,Italy,2020-04-09,139422,3836,17669,540,2305.951,63.445,292.234,8.931,853369
ITA,Italy,2020-04-10,143626,4204,18281,612,2375.482,69.531,302.356,10.122,906864
ITA,Italy,2020-04-11,147577,3951,18851,570,2440.829,65.347,311.783,9.427,963473
ITA,Italy,2020-04-12,152271,4694,19470,619,2518.465,77.636,322.021,10.238,1010193
ITA,Italy,2020-04-13,156363,4092,19901,431,2586.144,67.679,329.15,7.128,1046910
ITA,Italy,2020-04-14,159516,3153,20465,564,2638.293,52.149,338.478,9.328,1073689
ITA,Italy,2020-04-15,162488,2972,21069,604,2687.448,49.155,348.468,9.99,1117404
ITA,Italy,2020-04-16,165155,2667,21647,578,2731.558,44.11,358.028,9.56,1178403
ITA,Italy,2020-04-17,168941,3786,22172,525,2794.176,62.618,366.711,8.683,1244108
ITA,Italy,2020-04-18,172434,3493,22747,575,2851.948,57.772,376.221,9.51,1305833
ITA,Italy,2020-04-19,175925,3491,23227,480,2909.687,57.739,384.16,7.939,1356541
ITA,Italy,2020-04-20,178972,3047,23660,433,2960.083,50.395,391.321,7.162,1398024
ITA,Italy,2020-04-21,181228,2256,24114,454,2997.395,37.313,398.83,7.509,1450150
ITA,Italy,2020-04-22,183957,2729,24648,534,3042.531,45.136,407.662,8.832,1513251
ITA,Italy,2020-04-23,187327,3370,25085,437,3098.269,55.738,414.89,7.228,1579909
ITA,Italy,2020-04-24,189973,2646,25549,464,3142.032,43.763,422.564,7.674,1642356
ITA,Italy,2020-04-25,192994,3021,25969,420,3191.997,49.965,429.511,6.947,1707743
ITA,Italy,2020-04-26,195351,2357,26384,415,3230.981,38.983,436.375,6.864,1757659
ITA,Italy,2020-04-27,197675,2324,26644,260,3269.418,38.437,440.675,4.3,1789662
ITA,Italy,2020-04-28,199414,1739,26977,333,3298.18,28.762,446.182,5.508,1846934
ITA,Italy,2020-04-29,201505,2091,27359,382,3332.764,34.584,452.5,6.318,1910761
ITA,Italy,2020-04-30,203591,2086,27682,323,3367.265,34.501,457.843,5.342,1979217
ITA,Italy,2020-05-01,205463,1872,27967,285,3398.227,30.962,462.556,4.714,2053425
ITA,Italy,2020-05-02,207428,1965,28236,269,3430.727,32.5,467.005,4.449,2108837
ITA,Italy,2020-05-03,209328,1900,28710,474,3462.151,31.425,474.845,7.84,2153772
ITA,Italy,2020-05-04,210717,1389,28884,174,3485.125,22.973,477.723,2.878,2191403
ITA,Italy,2020-05-05,211938,1221,29079,195,3505.319,20.195,480.948,3.225,2246666
ITA,Italy,2020-05-06,213013,1075,29315,236,3523.099,17.78,484.851,3.903,2310929
ITA,Italy,2020-05-07,214457,1444,29684,369,3546.982,23.883,490.954,6.103,2381288
ITA,Italy,2020-05-08,215858,1401,29958,274,3570.153,23.172,495.486,4.532,2445063
ITA,Italy,2020-05-09,217185,1327,30201,243,3592.101,21.948,499.505,4.019,2514234
ITA,Italy,2020-05-10,218268,1083,30395,194,3610.013,17.912,502.714,3.209,2565912
ITA,Italy,2020-05-11,219070,802,30560,165,3623.278,13.265,505.443,2.729,2606652
ITA,Italy,2020-05-12,219814,744,30739,179,3635.583,12.305,508.403,2.961,2673655
ITA,Italy,2020-05-13,221216,1402,30911,172,3658.771,23.188,511.248,2.845,2735628
ITA,Italy,2020-05-14,222104,888,31106,195,3673.458,14.687,514.473,3.225,2807504
ITA,Italy,2020-05-15,223096,992,31368,262,3689.865,16.407,518.807,4.333,2875680
ITA,Italy,2020-05-16,223885,789,31610,242,3702.915,13.05,522.809,4.003,2944859
ITA,Italy,2020-05-17,224760,875,31763,153,3717.387,14.472,525.34,2.531,
FRA,France,2019-12-31,0,0,0,0,0,0,0,0,
FRA,France,2020-01-01,0,0,0,0,0,0,0,0,
FRA,France,2020-01-02,0,0,0,0,0,0,0,0,
FRA,France,2020-01-03,0,0,0,0,0,0,0,0,
FRA,France,2020-01-04,0,0,0,0,0,0,0,0,
FRA,France,2020-01-05,0,0,0,0,0,0,0,0,
FRA,France,2020-01-06,0,0,0,0,0,0,0,0,
FRA,France,2020-01-07,0,0,0,0,0,0,0,0,
FRA,France,2020-01-08,0,0,0,0,0,0,0,0,
FRA,France,2020-01-09,0,0,0,0,0,0,0,0,
FRA,France,2020-01-10,0,0,0,0,0,0,0,0,
FRA,France,2020-01-11,0,0,0,0,0,0,0,0,
FRA,France,2020-01-12,0,0,0,0,0,0,0,0,
FRA,France,2020-01-13,0,0,0,0,0,0,0,0,
FRA,France,2020-01-14,0,0,0,0,0,0,0,0,
FRA,France,2020-01-15,0,0,0,0,0,0,0,0,
FRA,France,2020-01-16,0,0,0,0,0,0,0,0,
FRA,France,2020-01-17,0,0,0,0,0,0,0,0,
FRA,France,2020-01-18,0,0,0,0,0,0,0,0,
FRA,France,2020-01-19,0,0,0,0,0,0,0,0,
FRA,France,2020-01-20,0,0,0,0,0,0,0,0,
FRA,France,2020-01-21,0,0,0,0,0,0,0,0,
FRA,France,2020-01-22,0,0,0,0,0,0,0,0,
FRA,France,2020-01-23,0,0,0,0,0,0,0,0,
FRA,France,2020-01-24,0,0,0,0,0,0,0,0,
FRA,France,2020-01-25,3,3,0,0,0.046,0.046,0,0,
FRA,France,2020-01-26,3,0,0,0,0.046,0,0,0,
FRA,France,2020-01-27,3,0,0,0,0.046,0,0,0,
FRA,France,2020-01-28,3,0,0,0,0.046,0,0,0,
FRA,France,2020-01-29,4,1,0,0,0.061,0.015,0,0,
FRA,France,2020-01-30,5,1,0,0,0.077,0.015,0,0,
FRA,France,2020-01-31,6,1,0,0,0.092,0.015,0,0,
FRA,France,2020-02-01,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-02,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-03,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-04,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-05,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-06,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-07,6,0,0,0,0.092,0,0,0,
FRA,France,2020-02-08,11,5,0,0,0.169,0.077,0,0,
FRA,France,2020-02-09,11,0,0,0,0.169,0,0,0,
FRA,France,2020-02-10,11,0,0,0,0.169,0,0,0,
FRA,France,2020-02-11,11,0,0,0,0.169,0,0,0,
FRA,France,2020-02-12,11,0,0,0,0.169,0,0,0,
FRA,France,2020-02-13,11,0,0,0,0.169,0,0,0,
FRA,France,2020-02-14,11,0,0,0,0.169,0,0,0,
FRA,France,2020-02-15,11,0,1,1,0.169,0,0.015,0.015,
FRA,France,2020-02-16,11,0,1,0,0.169,0,0.015,0,
FRA,France,2020-02-17,12,1,1,0,0.184,0.015,0.015,0,
FRA,France,2020-02-18,12,0,1,0,0.184,0,0.015,0,
FRA,France,2020-02-19,12,0,1,0,0.184,0,0.015,0,
FRA,France,2020-02-20,12,0,1,0,0.184,0,0.015,0,
FRA,France,2020-02-21,12,0,1,0,0.184,0,0.015,0,
FRA,France,2020-02-22,12,0,1,0,0.184,0,0.015,0,
FRA,France,2020-02-23,12,0,1,0,0.184,0,0.015,0,
FRA,France,2020-02-24,12,0,1,0,0.184,0,0.015,0,31
FRA,France,2020-02-25,12,0,1,0,0.184,0,0.015,0,146
FRA,France,2020-02-26,14,2,1,0,0.214,0.031,0.015,0,412
FRA,France,2020-02-27,17,3,2,1,0.26,0.046,0.031,0.015,851
FRA,France,2020-02-28,38,21,2,0,0.582,0.322,0.031,0,1316
FRA,France,2020-02-29,57,19,2,0,0.873,0.291,0.031,0,1902
FRA,France,2020-03-01,100,43,2,0,1.532,0.659,0.031,0,2451
FRA,France,2020-03-02,130,30,2,0,1.992,0.46,0.031,0,2887
FRA,France,2020-03-03,178,48,3,1,2.727,0.735,0.046,0.015,3594
FRA,France,2020-03-04,212,34,4,1,3.248,0.521,0.061,0.015,4803
FRA,France,2020-03-05,285,73,4,0,4.366,1.118,0.061,0,6046
FRA,France,2020-03-06,423,138,7,3,6.48,2.114,0.107,0.046,7695
FRA,France,2020-03-07,613,190,9,2,9.391,2.911,0.138,0.031,9495
FRA,France,2020-03-08,716,103,10,1,10.969,1.578,0.153,0.015,11071
FRA,France,2020-03-09,1126,410,19,9,17.25,6.281,0.291,0.138,12667
FRA,France,2020-03-10,1412,286,30,11,21.632,4.382,0.46,0.169,15018
FRA,France,2020-03-11,1784,372,33,3,27.331,5.699,0.506,0.046,
FRA,France,2020-03-12,2281,497,48,15,34.945,7.614,0.735,0.23,
FRA,France,2020-03-13,2876,595,61,13,44.061,9.115,0.935,0.199,
FRA,France,2020-03-14,3661,785,79,18,56.087,12.026,1.21,0.276,
FRA,France,2020-03-15,4499,838,91,12,68.925,12.838,1.394,0.184,36747
FRA,France,2020-03-16,5423,924,127,36,83.081,14.156,1.946,0.552,
FRA,France,2020-03-17,6633,1210,148,21,101.619,18.537,2.267,0.322,
FRA,France,2020-03-18,7730,1097,175,27,118.425,16.806,2.681,0.414,
FRA,France,2020-03-19,9134,1404,244,69,139.934,21.509,3.738,1.057,
FRA,France,2020-03-20,10995,1861,372,128,168.445,28.511,5.699,1.961,
FRA,France,2020-03-21,12612,1617,450,78,193.218,24.773,6.894,1.195,
FRA,France,2020-03-22,14459,1847,562,112,221.514,28.296,8.61,1.716,
FRA,France,2020-03-23,16018,1559,674,112,245.398,23.884,10.326,1.716,
FRA,France,2020-03-24,19856,3838,860,186,304.197,58.799,13.175,2.85,107546
FRA,France,2020-03-25,22302,2446,1100,240,341.67,37.473,16.852,3.677,
FRA,France,2020-03-26,25233,2931,1331,231,386.573,44.903,20.391,3.539,
FRA,France,2020-03-27,29155,3922,1696,365,446.659,60.086,25.983,5.592,
FRA,France,2020-03-28,32964,3809,1995,299,505.013,58.354,30.564,4.581,
FRA,France,2020-03-29,37575,4611,2314,319,575.655,70.641,35.451,4.887,
FRA,France,2020-03-30,40174,2599,2606,292,615.472,39.817,39.924,4.473,
FRA,France,2020-03-31,44550,4376,3024,418,682.513,67.041,46.328,6.404,224254
FRA,France,2020-04-01,52128,7578,3523,499,798.609,116.096,53.973,7.645,
FRA,France,2020-04-02,56989,4861,4032,509,873.08,74.471,61.771,7.798,
FRA,France,2020-04-03,59105,2116,4503,471,905.497,32.417,68.987,7.216,
FRA,France,2020-04-04,64338,5233,6507,2004,985.668,80.17,99.688,30.702,
FRA,France,2020-04-05,68605,4267,7560,1053,1051.039,65.371,115.82,16.132,
FRA,France,2020-04-06,70478,1873,8078,518,1079.734,28.695,123.756,7.936,
FRA,France,2020-04-07,74390,3912,8911,833,1139.666,59.932,136.518,12.762,333807
FRA,France,2020-04-08,78167,3777,10328,1417,1197.53,57.864,158.227,21.709,
FRA,France,2020-04-09,82048,3881,10869,541,1256.988,59.458,166.515,8.288,
FRA,France,2020-04-10,86334,4286,12210,1341,1322.65,65.662,187.059,20.544,
FRA,France,2020-04-11,90676,4342,13197,987,1389.17,66.52,202.18,15.121,
FRA,France,2020-04-12,93790,3114,13832,635,1436.877,47.707,211.908,9.728,
FRA,France,2020-04-13,95403,1613,14393,561,1461.588,24.711,220.503,8.595,
FRA,France,2020-04-14,98076,2673,14967,574,1502.539,40.951,229.297,8.794,463662
FRA,France,2020-04-15,103573,5497,15729,762,1586.754,84.215,240.971,11.674,
FRA,France,2020-04-16,106206,2633,17167,1438,1627.092,40.338,263.001,22.03,
FRA,France,2020-04-17,108847,2641,17920,753,1667.552,40.461,274.537,11.536,
FRA,France,2020-04-18,109252,405,18681,761,1673.757,6.205,286.196,11.659,
FRA,France,2020-04-19,111821,2569,19323,642,1713.115,39.357,296.031,9.836,
FRA,France,2020-04-20,112606,785,19718,395,1725.141,12.026,302.083,6.051,
FRA,France,2020-04-21,114657,2051,20265,547,1756.562,31.422,310.463,8.38,595154
FRA,France,2020-04-22,117324,2667,20796,531,1797.421,40.859,318.598,8.135,
FRA,France,2020-04-23,119151,1827,21340,544,1825.411,27.99,326.932,8.334,
FRA,France,2020-04-24,120804,1653,21856,516,1850.735,25.324,334.837,7.905,
FRA,France,2020-04-25,122577,1773,22245,389,1877.898,27.163,340.797,5.96,
FRA,France,2020-04-26,124114,1537,22614,369,1901.445,23.547,346.45,5.653,
FRA,France,2020-04-27,124575,461,22856,242,1908.508,7.063,350.157,3.707,
FRA,France,2020-04-28,125770,1195,23293,437,1926.815,18.308,356.852,6.695,724574
FRA,France,2020-04-29,126835,1065,23660,367,1943.131,16.316,362.475,5.622,
FRA,France,2020-04-30,128442,1607,24087,427,1967.751,24.619,369.016,6.542,
FRA,France,2020-05-01,129581,1139,24376,289,1985.2,17.45,373.444,4.428,
FRA,France,2020-05-02,130185,604,24594,218,1994.454,9.253,376.784,3.34,
FRA,France,2020-05-03,130979,794,24760,166,2006.618,12.164,379.327,2.543,
FRA,France,2020-05-04,131287,308,24895,135,2011.337,4.719,381.395,2.068,
FRA,France,2020-05-05,131863,576,25201,306,2020.161,8.824,386.083,4.688,831174
FRA,France,2020-05-06,132967,1104,25531,330,2037.074,16.913,391.139,5.056,
FRA,France,2020-05-07,137150,4183,25809,278,2101.159,64.084,395.398,4.259,
FRA,France,2020-05-08,137779,629,25987,178,2110.795,9.636,398.125,2.727,
FRA,France,2020-05-09,138421,642,26230,243,2120.63,9.836,401.848,3.723,
FRA,France,2020-05-10,138854,433,26310,80,2127.264,6.634,403.073,1.226,
FRA,France,2020-05-11,139063,209,26380,70,2130.466,3.202,404.146,1.072,
FRA,France,2020-05-12,139519,456,26643,263,2137.452,6.986,408.175,4.029,
FRA,France,2020-05-13,140227,708,26991,348,2148.299,10.847,413.506,5.331,
FRA,France,2020-05-14,140734,507,27074,83,2156.066,7.767,414.778,1.272,
FRA,France,2020-05-15,141356,622,27425,351,2165.595,9.529,420.155,5.377,
FRA,France,2020-05-16,141919,563,27529,104,2174.22,8.625,421.748,1.593,
FRA,France,2020-05-17,142291,372,27625,96,2179.919,5.699,423.219,1.471,
RUS,Russia,2019-12-31,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-01,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-02,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-03,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-04,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-05,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-06,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-07,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-08,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-09,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-10,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-11,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-12,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-13,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-14,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-15,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-16,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-17,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-18,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-19,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-20,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-21,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-22,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-23,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-24,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-25,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-26,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-27,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-28,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-29,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-30,0,0,0,0,0,0,0,0,
RUS,Russia,2020-01-31,0,0,0,0,0,0,0,0,
RUS,Russia,2020-02-01,2,2,0,0,0.014,0.014,0,0,
RUS,Russia,2020-02-02,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-03,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-04,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-05,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-06,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-07,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-08,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-09,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-10,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-11,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-12,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-13,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-14,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-15,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-16,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-17,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-18,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-19,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-20,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-21,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-22,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-23,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-24,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-25,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-26,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-27,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-28,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-02-29,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-03-01,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-03-02,2,0,0,0,0.014,0,0,0,
RUS,Russia,2020-03-03,3,1,0,0,0.021,0.007,0,0,
RUS,Russia,2020-03-04,4,1,0,0,0.027,0.007,0,0,
RUS,Russia,2020-03-05,4,0,0,0,0.027,0,0,0,46414
RUS,Russia,2020-03-06,4,0,0,0,0.027,0,0,0,51366
RUS,Russia,2020-03-07,10,6,0,0,0.069,0.041,0,0,55688
RUS,Russia,2020-03-08,10,0,0,0,0.069,0,0,0,59960
RUS,Russia,2020-03-09,10,0,0,0,0.069,0,0,0,63191
RUS,Russia,2020-03-10,10,0,0,0,0.069,0,0,0,
RUS,Russia,2020-03-11,10,0,0,0,0.069,0,0,0,70601
RUS,Russia,2020-03-12,25,15,0,0,0.171,0.103,0,0,76963
RUS,Russia,2020-03-13,30,5,0,0,0.206,0.034,0,0,
RUS,Russia,2020-03-14,45,15,0,0,0.308,0.103,0,0,94852
RUS,Russia,2020-03-15,59,14,0,0,0.404,0.096,0,0,104883
RUS,Russia,2020-03-16,63,4,0,0,0.432,0.027,0,0,109939
RUS,Russia,2020-03-17,93,30,0,0,0.637,0.206,0,0,116061
RUS,Russia,2020-03-18,114,21,0,0,0.781,0.144,0,0,122854
RUS,Russia,2020-03-19,147,33,0,0,1.007,0.226,0,0,133101
RUS,Russia,2020-03-20,199,52,0,0,1.364,0.356,0,0,143519
RUS,Russia,2020-03-21,253,54,0,0,1.734,0.37,0,0,156016
RUS,Russia,2020-03-22,306,53,0,0,2.097,0.363,0,0,163529
RUS,Russia,2020-03-23,438,132,0,0,3.001,0.905,0,0,165772
RUS,Russia,2020-03-24,438,0,0,0,3.001,0,0,0,185918
RUS,Russia,2020-03-25,495,57,0,0,3.392,0.391,0,0,192824
RUS,Russia,2020-03-26,658,163,0,0,4.509,1.117,0,0,197251
RUS,Russia,2020-03-27,840,182,2,2,5.756,1.247,0.014,0.014,223509
RUS,Russia,2020-03-28,1036,196,4,2,7.099,1.343,0.027,0.014,243377
RUS,Russia,2020-03-29,1264,228,5,1,8.661,1.562,0.034,0.007,263888
RUS,Russia,2020-03-30,1534,270,8,3,10.512,1.85,0.055,0.021,343523
RUS,Russia,2020-03-31,1836,302,10,2,12.581,2.069,0.069,0.014,
RUS,Russia,2020-04-01,2337,501,17,7,16.014,3.433,0.116,0.048,406500
RUS,Russia,2020-04-02,2777,440,24,7,19.029,3.015,0.164,0.048,536000
RUS,Russia,2020-04-03,3548,771,30,6,24.312,5.283,0.206,0.041,575103
RUS,Russia,2020-04-04,4149,601,34,4,28.431,4.118,0.233,0.027,639606
RUS,Russia,2020-04-05,4731,582,43,9,32.419,3.988,0.295,0.062,697004
RUS,Russia,2020-04-06,5389,658,45,2,36.928,4.509,0.308,0.014,758401
RUS,Russia,2020-04-07,6343,954,47,2,43.465,6.537,0.322,0.014,795523
RUS,Russia,2020-04-08,7497,1154,58,11,51.372,7.908,0.397,0.075,910221
RUS,Russia,2020-04-09,8672,1175,63,5,59.424,8.052,0.432,0.034,1004719
RUS,Russia,2020-04-10,10131,1459,76,13,69.422,9.998,0.521,0.089,1092811
RUS,Russia,2020-04-11,11917,1786,94,18,81.66,12.238,0.644,0.123,1184442
RUS,Russia,2020-04-12,13584,1667,106,12,93.083,11.423,0.726,0.082,1278747
RUS,Russia,2020-04-13,15770,2186,130,24,108.062,14.979,0.891,0.164,1359993
RUS,Russia,2020-04-14,18328,2558,148,18,125.591,17.528,1.014,0.123,1426014
RUS,Russia,2020-04-15,21102,2774,170,22,144.599,19.009,1.165,0.151,1517992
RUS,Russia,2020-04-16,24490,3388,198,28,167.815,23.216,1.357,0.192,1613413
RUS,Russia,2020-04-17,27938,3448,232,34,191.442,23.627,1.59,0.233,1718019
